GameID,Name,Platform,Year_of_Release,Genre,Publisher,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating,Global_Sales
T275,NightTruth: Explanation of the Paranormal - The Making of Nighttruth: Voice Selection,SAT,1996,Misc,Sonnet,,,,,,,0.02
T276,Blazing Souls: Accelate,PSP,2009,Role-Playing,Idea Factory,,,7.8,17,"Neverland, Idea Factory",T,0.05
T277,"Barbie: Jet, Set & Style!",DS,2011,Misc,THQ,,,,,,,0.42
T278,Superbike 2000,PS,1999,Racing,Electronic Arts,,,,,,,0.27
T279,Naruto RPG 3: Rejiuu vs Konoha Shoutai,DS,2006,Role-Playing,Takara Tomy,,,,,,,0.09
T280,Tournament of Legends,Wii,2010,Fighting,Sega,45,38,6.9,11,High Voltage Software,T,0.06
T281,Macross Ace Frontier,PSP,2008,Simulation,Namco Bandai Games,,,,,,,0.16
T282,A-Train 6,PS2,2000,Strategy,Midas Interactive Entertainment,,,,,,,0.06
T283,Jissen Pachislot Hisshouhou! Hokuto no Ken Portable SE,PSP,2006,Misc,Sega,,,,,,,0.06
T284,NHL 15,PS3,2014,Sports,Electronic Arts,,,1.6,45,EA Sports,E10+,0.36
T285,Agatha Christie: Evil Under the Sun,Wii,2008,Adventure,The Adventure Company,46,6,7.3,6,AWE Games,T,0.08
T286,FIFA Soccer 07,DS,2006,Sports,Electronic Arts,,,,,,,0.06
T287,Air Raid,2600,1981,Action,Men-A-Vision,,,,,,,0.77
T288,Zaidan Houjin Nippon Kanji Nouryoku Kentei Kyoukai Kounin: KanKen DS 2 + Jouyou Kanji Jiten,DS,2007,Misc,Rocket Company,,,,,,,0.33
T289,Dragon Ball Heroes: Ultimate Mission 2 ,3DS,2014,Strategy,Namco Bandai Games,,,,,,,0.32
T290,Trick x Logic: Season 2,PSP,2010,Adventure,Sony Computer Entertainment,,,,,,,0.04
T291,Minna no Chizu 2,PSP,2007,Misc,Zenrin,,,,,,,0.02
T292,Shutter Island,PC,2009,Adventure,Merscom LLC,,,tbd,,Merscom LLC,T,0.2
T293,Kaijuu Busters,DS,2009,Action,Namco Bandai Games,,,,,,,0.12
T294,Warriors Orochi 3,XOne,2014,Action,Tecmo Koei,,,,,,,0.04
T295,English Training: Have Fun Improving Your Skills!,DS,2006,Misc,Nintendo,,,,,,,3.33
T296,Slotter Mania P: Tetsuya Shinjuku vs Ueno ,PSP,2010,Misc,Dorart,,,,,,,0.01
T297,Tomb Raider: Legend,GC,2006,Action,Eidos Interactive,78,6,7.8,8,Crystal Dynamics,T,0.08
T298,Jurassic Park,NES,1993,Action,Ocean,,,,,,,0.36
T299,Crimson Gem Saga,PSP,2008,Role-Playing,Sega,78,20,7.5,30,"IronNos Co.,Ltd.",T,0.06
T300,The Sims Deluxe,PC,2002,Simulation,Electronic Arts,92,6,8.2,77,Maxis,T,0.04
T301,NFL Quarterback Club 98,N64,1997,Sports,Acclaim Entertainment,,,,,,,1.06
T302,Pop Cutie! Street Fashion Simulation,DS,2008,Simulation,Tecmo Koei,,,,,,,0.06
T303,NFL Blitz Pro,GC,2003,Sports,Midway Games,71,9,tbd,,Midway,E,0.02
T304,Street Fighter: The Movie,PS,1995,Fighting,Acclaim Entertainment,,,,,,,0.17
T305,Paws & Claws: Dogs & Cats Best Friends,DS,2007,Simulation,THQ,,,,,,,0.5
T306,Freestyle Metal X,PS2,2003,Racing,Midway Games,67,25,8.3,17,Deibus Studios,T,0.09
T307,The King of Fighters '97,PS,1998,Fighting,SNK,,,,,,,0.17
T308,Teenage Mutant Ninja Turtles Double Pack,GBA,2006,Action,Konami Digital Entertainment,,,,,,,0.02
T309,Just Dance: Summer Party,Wii,2011,Misc,Ubisoft,,,tbd,,Ubisoft,E10+,0.42
T310,Dreamer Series: Puppy Trainer,DS,2008,Simulation,DreamCatcher Interactive,,,tbd,,Dreamcatcher,E,0.05
T311,UNO 52,DS,2006,Misc,Zoo Digital Publishing,,,tbd,,Black Lantern Studios,E,0.02
T312,Wrestle Kingdom,PS2,2006,Fighting,Yuke's,,,,,,,0.03
T313,Pokemon FireRed/Pokemon LeafGreen,GBA,2004,Role-Playing,Nintendo,,,,,,,10.49
T314,SD Gundam G Generation Portable,PSP,2006,Strategy,Namco Bandai Games,,,,,,,0.27
T315,Cabela's Big Game Hunter: Pro Hunts,X360,2014,Shooter,Activision,,,7.3,4,Cauldron Ltd.,T,0.03
T316,Sega Casino,DS,2005,Misc,Sega,61,13,,,TOSE,T,0.09
T317,Dance Party: Pop Hits,Wii,2009,Misc,Nordic Games,,,,,,,0.38
T318,Jambo! Safari Animal Rescue,Wii,2009,Simulation,Sega,,,,,,,0.09
T319,Strongest Tokyo University Shogi DS,DS,1985,Action,Mycom,,,,,,,0.02
T320,NFL Quarterback Club 2000,N64,1999,Sports,Acclaim Entertainment,,,,,,,0.4
T321,Command & Conquer: Red Alert,PS,1997,Strategy,Virgin Interactive,,,,,,,0.41
T322,MLB 16: The Show,PS3,2016,Action,Sony Computer Entertainment,,,,,,,0.19
T323,"Sakura Wars: So Long, My Love",Wii,2010,Role-Playing,Ackkstudios,75,30,7.3,31,Idea Factory,T,0.1
T324,Resident Evil: Umbrella Corps,PS4,2016,Action,Capcom,,,,,,,0.02
T325,Sherlock Holmes: Crimes & Punishments,PS4,2014,Adventure,Focus Home Interactive,,,,,,,0.27
T326,Wolfenstein: The New Order,PS3,2014,Shooter,Bethesda Softworks,,,7.1,115,MachineGames,M,0.44
T327,Alpha Protocol,PC,2010,Role-Playing,Sega,72,25,7.5,511,Obsidian Entertainment,M,0.03
T328,Psycho-Pass: Mandatory Happiness,PSV,2016,Adventure,Nippon Ichi Software,64,11,7.3,10,5pb,T,0.02
T329,Combat Flight Simulator 3: Battle for Europe,PC,2002,Simulation,Microsoft Game Studios,69,16,6.5,22,Microsoft Game Studios,E,0.02
T330,Big Air Freestyle,GC,2002,Racing,Atari,56,12,tbd,,Paradigm Entertainment,T,0.05
T331,Buffy the Vampire Slayer: Chaos Bleeds,GC,2003,Action,Vivendi Games,75,18,9,9,Eurocom Entertainment Software,T,0.03
T332,Valentino Rossi: The Game,PS4,2016,Racing,Namco Bandai Games,75,19,8,50,"Milestone, Milestone S.r.l",E,0.08
T333,Superstars V8 Racing,PS3,2009,Racing,Black Bean Games,66,29,4.9,9,Milestone S.r.l,E,0.03
T334,2 Games in 1: Sonic Battle & ChuChu Rocket!,GBA,2005,Misc,THQ,,,,,,,0.61
T335,Challenge Me: Brain Puzzles 2,Wii,2010,Puzzle,O-Games,,,tbd,,O-Games,E,0.06
T336,Top Gear Hyper-Bike,N64,1999,Racing,Kemco,,,,,,,0.06
T337,Backyard Baseball '10,PS2,2009,Sports,Atari,,,tbd,,Farsight Studios,E,0.17
T338,Sumikko Gurashi: Mura o Tsukurundesu,3DS,2016,Misc,Nippon Columbia,,,,,,,0.08
T339,Samurai Warriors Chronicles 2nd,3DS,2012,Action,Ubisoft Annecy,,,,,,,0.1
T340,Mario Kart: Double Dash!!,GC,2003,Racing,Nintendo,,,,,,,6.95
T341,IL-2 Sturmovik,PC,2001,Simulation,Blue Byte,91,12,8.8,130,"1C, 1C Company",T,0.01
T342,Test Drive Le Mans,PS,1999,Racing,Infogrames,,,,,,,0.05
T343,Harry Potter and the Sorcerer's Stone,PC,2001,Action,Electronic Arts,65,11,7.8,76,KnowWonder,E,0.06
T344,Scrabble Blast!,GBA,2005,Misc,Zoo Digital Publishing,,,,,,,0.06
T345,Rock 'N' Roll Adventures,Wii,2007,Platform,Popcorn Arcade,,,tbd,,Data Design Interactive,E,0.03
T346,SingStar Pop Vol.2,PS2,2008,Misc,Sony Computer Entertainment,,,,,,,0.19
T347,Minecraft,XOne,2014,Misc,Microsoft Game Studios,,,,,,,2.76
T348,Buzz! Junior: Jungle Party,PS2,2006,Misc,Sony Computer Entertainment,,,,,,,0.41
T349,Monster Jam: Maximum Destruction,GBA,2002,Racing,Ubisoft,58,8,tbd,,UDS,E,0.1
T350,Road Rash 64,N64,1999,Racing,THQ,,,,,,,0.24
T351,Let's Play Garden,DS,2010,Simulation,Deep Silver,,,tbd,,Deep Silver,E,0.11
T352,Ener-G Horse Riders,DS,2008,Sports,Ubisoft,,,tbd,,Lexis Numerique,E,0.16
T353,Super Robot Taisen: Original Generation,GBA,2002,Role-Playing,Banpresto,72,13,tbd,,Banpresto,T,0.01
T354,Dragon Quest X: All in One Package,WiiU,2015,Role-Playing,Square Enix,,,,,,,0.01
T355,Disney's The Jungle Book,GBA,2002,Platform,Ubisoft,60,4,tbd,,Visual Impact,E,0.1
T356,Super Robot Taisen MX Portable,PSP,2005,Strategy,Banpresto,,,,,,,0.09
T357,Fishing Derby,2600,N/A,Sports,Activision,,,,,,,0.51
T358,Dragon Ball Z: Shin Budokai - Another Road,PSP,2007,Fighting,Atari,,,,,,,0.43
T359,Bode Miller Alpine Skiing,PS2,2006,Sports,Valcon Games,,,6.6,5,49Games,E,0.03
T360,Jump Super Stars,DS,2005,Fighting,Nintendo,,,,,,,0.55
T361,NASCAR Unleashed,X360,2011,Racing,Activision,,,tbd,,Firebrand Games,E,0.12
T362,Tetrisphere,N64,1997,Puzzle,Nintendo,,,,,,,0.36
T363,War Gods,N64,1997,Fighting,Midway Games,,,,,,,0.29
T364,Yamaha Supercross,DS,2009,Racing,Zoo Digital Publishing,,,tbd,,Coyote Console,E,0.11
T365,Bubble Bobble also featuring Rainbow Islands,PS,1995,Puzzle,Acclaim Entertainment,,,,,,,0.06
T366,Hallowed Legends: Samhain,PC,2011,Adventure,Focus Home Interactive,,,,,,,0.03
T367,G-Saviour,PS2,2000,Action,Sunrise Interactive,,,,,,,0.07
T368,MLB SlugFest 2006,XB,2006,Sports,Midway Games,59,15,tbd,,Blue Shift,E10+,0.05
T369,Learn Chess,DS,2009,Misc,DreamCatcher Interactive,,,tbd,,,,0.09
T370,Cars 2,X360,2011,Racing,Disney Interactive Studios,,,,,,,0.48
T371,La Pucelle: Ragnarok,PSP,2009,Role-Playing,Nippon Ichi Software,,,,,,,0.03
T372,Hitman (2016),PS4,2016,Action,Square Enix,,,,,,,0.05
T373,DEATH NOTE: Kira Game,DS,2007,Adventure,Konami Digital Entertainment,,,,,,,0.12
T374,Madden NFL 99,PS,1998,Sports,Electronic Arts,,,,,,,1.74
T375,Star Trek: Legacy,PC,2006,Simulation,Ubisoft,56,25,4,35,Mad Doc Software,E10+,0.02
T376,Disney Sing It! High School Musical 3: Senior Year,X360,2009,Misc,Disney Interactive Studios,,,,,,,0.1
T377,Hercules: The Legendary Journeys,N64,2000,Role-Playing,Titus,,,,,,,0.05
T378,Championship Manager 2010,PC,2009,Sports,Eidos Interactive,,,,,,,0.01
T379,Doko Demo Issho: Let's Gakkou!,PSP,2006,Misc,Sony Computer Entertainment,,,,,,,0.04
T380,Zillions of Enemy X: Zetsukai no Crusade,PS3,2013,Role-Playing,Nippon Ichi Software,,,,,,,0.02
T381,Torino 2006,XB,2006,Sports,Take-Two Interactive,,,,,,,0.04
T382,Ultimate I Spy,Wii,2008,Adventure,Scholastic Inc.,,,tbd,,"Scholastic, Inc.",E,0.48
T383,MLB Superstars,Wii,2008,Sports,Take-Two Interactive,,,tbd,,Deep Fried Entertainment,E,0.09
T384,Lego Star Wars: The Force Awakens,3DS,2016,Action,Warner Bros. Interactive Entertainment,,,7.8,9,TT Games,E10+,0.12
T385,Metal Fight Beyblade: Bakugami Susanoh Shuurai!,DS,2010,Action,Hudson Soft,,,,,,,0.05
T386,Secret Files: Tunguska,Wii,2008,Adventure,Koch Media,65,12,7.6,8,"10tacle Studios, Fusionsphere Systems",T,0.06
T387,New Legends,XB,2002,Action,THQ,56,22,tbd,,Infinite Machine,T,0.09
T388,Shin Kamaitachi no Yoru: 11 Hitome no Suspect,PS3,2011,Adventure,THQ,,,,,,,0.11
T389,Darksiders II,XOne,2015,Action,Nordic Games,,,,,,,0.06
T390,The Sims 2: Glamour Life Stuff,PC,2006,Simulation,Electronic Arts,,,6.7,7,Maxis,T,0.03
T391,Imagine Animal Doctor Care Center,DS,2010,Simulation,Ubisoft,,,tbd,,Ubisoft,E,0.05
T392,Kung Fu Panda: Legendary Warriors,Wii,2008,Action,Activision,,,,,,,0.07
T393,Escape the Emerald Star,PC,2011,Puzzle,PopCap Games,,,tbd,,PopCap,E,0.02
T394,Crafting Mama,DS,2010,Simulation,505 Games,,,tbd,,Cooking Mama Limited,E,0.65
T395,Ganbare Goemon: Toukai Douchuu Ooedo Tengurigaeshi no Maki,DS,2005,Action,Konami Digital Entertainment,,,,,,,0.03
T396,Just Dance Wii 2,Wii,2012,Misc,Nintendo,,,,,,,0.29
T397,Scaler,PS2,2004,Platform,Take-Two Interactive,70,20,8.6,18,Artificial Mind and Movement,E,0.09
T398,Sheep,PS,2000,Strategy,Empire Interactive,71,6,tbd,,Minds-Eye Productions,E,0.02
T399,Little Battlers eXperience: Wars,3DS,2013,Strategy,Level 5,,,,,,,0.13
T400,BlazBlue Central Fiction,PS3,2016,Fighting,PQube,,,tbd,,Arc System Works,T,0.06
T401,Shinseiki Evangelion: Battle Orchestra,PS2,2007,Fighting,Broccoli,,,,,,,0.02
T402,Shin Megami Tensei: Devil Summoner,SAT,1995,Role-Playing,Atlus,,,,,,,0.38
T403,Ontamarama,DS,2007,Action,Atlus,71,9,tbd,,Noise Factory,E,0.05
T404,Mario Tennis,Wii,2010,Sports,Nintendo,,,tbd,,Camelot Software Planning,E,0.07
T405,Shrek 2: Beg for Mercy,GBA,2004,Adventure,Activision,,,,,,,0.58
T406,Mega Man 4,NES,1991,Platform,Capcom,,,,,,,0.93
T407,Super Dodge Ball,NG,1995,Sports,Technos Japan Corporation,,,,,,,0.02
T408,Ski-Doo Snowmobile Challenge,X360,2009,Racing,Valcon Games,,,tbd,,Coldwood Interactive,E,0.04
T409,Akuji the Heartless,PS,1998,Platform,Eidos Interactive,,,,,,,0.12
T410,Tim Burton's The Nightmare Before Christmas: Oogie's Revenge,XB,2005,Adventure,Disney Interactive Studios,65,19,7.3,6,Capcom,E10+,0.09
T411,Ben 10 Alien Force: Vilgax Attacks,PS2,2009,Action,D3Publisher,,,7,4,Papaya Studios,E10+,0.29
T412,Monopoly Collection,Wii,2011,Misc,Electronic Arts,,,tbd,,Virtuos,E,0.09
T413,Star Trek: The Game,PS3,2013,Action,Namco Bandai Games,,,,,,,0.24
T414,Cartoon Network Collection: Game Boy Advance Video Volume 1,GBA,2004,Misc,N/A,,,,,,,0.25
T415,Air Conflicts: Secret Wars,X360,2011,Simulation,bitComposer Games,61,14,tbd,,Games Farm,T,0.08
T416,Blades of Blood: Samurai Shodown III,PS,1995,Fighting,Sony Computer Entertainment,,,,,,,0.08
T417,My Fitness Coach: Club,Wii,2011,Sports,Ubisoft,,,,,,,0.05
T418,Lumines ll,PSP,2006,Puzzle,Disney Interactive Studios,,,,,,,0.3
T419,Jikkyou Powerful Pro Yakyuu 13 Ketteiban,PS2,2006,Sports,Konami Digital Entertainment,,,,,,,0.11
T420,Disney Sports Basketball,GBA,2002,Sports,Konami Digital Entertainment,73,5,tbd,,Konami,E,0.02
T421,Zumba Fitness: World Party,Wii,2013,Misc,Majesco Entertainment,,,tbd,,Zoe Mode,E,0.22
T422,Pinball Hall of Fame: The Gottlieb Collection,XB,2004,Misc,Crave Entertainment,,,,,,,0.08
T423,Evolution Skateboarding,GC,2002,Sports,Konami Digital Entertainment,44,5,tbd,,KCEO,T,0.04
T424,Kikou Heidan J-Phoenix,PS2,2001,Action,Takara,,,,,,,0.06
T425,Fatal Fury: Wild Ambition,PS,1999,Fighting,SNK Playmore,,,,,,,0.05
T426,Foster's Home for Imaginary Friends: Imagination Invaders,DS,2007,Adventure,Midway Games,,,7.2,6,Sensory Sweep,E,0.06
T427,Madagascar: Escape 2 Africa,PC,2008,Action,Activision,58,6,8,4,Aspyr,E10+,0.01
T428,Earth Defense Force 2: Invaders from Planet Space,PSV,2014,Action,Xseed Games,72,20,8.5,22,Sandlot,T,0.07
T429,UEFA Champions League 2006-2007,X360,2007,Sports,Electronic Arts,72,27,8.2,10,EA Canada,E,0.05
T430,Disney Planes Fire & Rescue,WiiU,2014,Action,Disney Interactive Studios,,,,,,,0.02
T431,Happy Cooking,DS,2006,Simulation,Ubisoft,,,tbd,,Ubisoft,E,0.18
T432,F1 2002,GC,2002,Racing,Electronic Arts,72,7,7.8,4,EA Sports,E,0.03
T433,Katekyoo Hitman Reborn! DS: Flame Rumble Kaien Ring Soudatsuen!,DS,2007,Fighting,Takara Tomy,,,,,,,0.08
T434,Game Party in Motion,X360,2010,Misc,Warner Bros. Interactive Entertainment,33,6,3.7,9,Farsight Studios,E,0.58
T435,Jeopardy!,Wii,2010,Misc,THQ,,,,,,,0.58
T436,NASCAR 08,X360,2007,Racing,Electronic Arts,59,29,5.2,30,EA Tiburon,E,0.29
T437,Man vs. Wild,PS3,2010,Action,Abylight,,,,,,,0.08
T438,SpongeBob's Truth or Square,X360,2009,Action,THQ,,,6.5,15,Heavy Iron Studios,E,0.07
T439,Marvel vs. Capcom: Clash of Super Heroes,DC,1999,Fighting,Capcom,,,,,,,0.1
T440,Fossil Fighters (JP sales),DS,2008,Role-Playing,Nintendo,,,,,,,0.3
T441,Bomberman Story DS,DS,2007,Role-Playing,Rising Star Games,,,,,,,0.02
T442,F1 2010,PS3,2010,Racing,Codemasters,84,46,7.8,83,Codemasters Birmingham,E,1.34
T443,Samurai Shodown,SNES,1994,Fighting,Takara,,,,,,,0.4
T444,S.Y.K Renshouden,PS2,2010,Adventure,Idea Factory,,,,,,,0.03
T445,Final Fantasy Anniversary Edition,PSP,2007,Role-Playing,Square Enix,67,34,7.7,47,TOSE,E10+,0.58
T446,Disney's The Lion King,GEN,1994,Platform,Virgin Interactive,,,,,,,1.41
T447,Bound By Flame,PS4,2014,Role-Playing,Focus Home Interactive,53,40,5.9,230,Spiders,M,0.19
T448,Metal Gear Solid V: The Definitive Experience,XOne,2016,Action,Konami Digital Entertainment,,,tbd,,Kojima Productions,M,0.01
T449,Jikkyou Powerful Pro Yakyuu 8 Ketteiban,PS2,2001,Sports,Konami Digital Entertainment,,,,,,,0.12
T450,Kinetica,PS2,2001,Racing,Sony Computer Entertainment,77,21,8.3,21,SCE Santa Monica,T,0.32
T451,Train Simulator 2016,PC,2015,Simulation,Unknown,,,4,8,Dovetail Games,E,0.04
T452,Boku no Natsuyasumi 3: Hokkoku Hen: Chiisana Boku no Dai Sougen​,PS3,2007,Adventure,Sony Computer Entertainment,,,,,,,0.08
T453,Terminator 3: Rise of the Machines,XB,2003,Action,Atari,35,24,2,10,Black Ops Entertainment,T,0.14
T454,Madagascar: Escape 2 Africa,X360,2008,Action,Activision,62,23,tbd,,Toys for Bob,E10+,0.25
T455,Armored Core: Last Raven Portable,PSP,2010,Simulation,From Software,,,tbd,,From Software,T,0.03
T456,Gal*Gun,X360,2011,Shooter,Alchemist,,,,,,,0.04
T457,Pet in TV,PS,1997,Strategy,Sony Computer Entertainment,,,,,,,0.4
T458,NHL 17,XOne,2016,Sports,Electronic Arts,77,23,4,38,"EA Canada, EA Vancouver",E10+,0.24
T459,DS Nishimura Kyotaro Suspense 2 Shin Tantei Series: Kanazawa Hakodate - Gokkan no Kyoukoku - Fukushuu no Kage,DS,2008,Adventure,Tecmo Koei,,,,,,,0.07
T460,Pro Evolution Soccer 2010,PC,2009,Sports,Konami Digital Entertainment,78,8,6.9,49,Konami,E,0.01
T461,Fable,XB,2004,Role-Playing,Microsoft Game Studios,85,87,8.5,268,Big Blue Box,M,2.66
T462,Grisaia no Meikyuu: Le Labyrinthe de la Grisaia,PSV,2014,Adventure,Prototype,,,,,,,0.02
T463,Fresh PreCure! Asobi Collection,DS,2009,Action,Namco Bandai Games,,,,,,,0.09
T464,Rune Factory 2: A Fantasy Harvest Moon,DS,2008,Role-Playing,Rising Star Games,77,14,7.9,30,Neverland,E,0.52
T465,Battlefield 2142,PC,2006,Shooter,Electronic Arts,80,48,6.8,326,EA DICE,T,0.03
T466,FIFA Soccer 10,PS3,2009,Sports,Electronic Arts,91,56,7.6,203,EA Sports,E,3.62
T467,Sega Rally Championship 2,DC,1999,Racing,Sega,,,,,,,0.41
T468,Mario Strikers Charged,Wii,2007,Sports,Nintendo,79,47,8,124,Next Level Games,E10+,2.58
T469,Tomb Raider: Anniversary,PS2,2007,Action,Eidos Interactive,,,8.2,29,Crystal Dynamics,T,0.5
T470,Major League Baseball 2K8,Wii,2008,Sports,Take-Two Interactive,,,,,,,0.14
T471,Kawasaki Snowmobiles,Wii,2008,Racing,Metro 3D,,,2,6,Data Design Interactive,E,0.03
T472,Brooktown High: Senior Year,PSP,2007,Simulation,Konami Digital Entertainment,51,25,tbd,,Backbone Entertainment,T,0.1
T473,Samurai Shodown Anthology (JP sales),PS2,2008,Fighting,Ignition Entertainment,,,,,,,0.01
T474,SOCOM: Tactical Strike,PSP,2007,Shooter,Sony Computer Entertainment,,,,,,,0.35
T475,Unreal Tournament III,X360,2008,Shooter,Midway Games,82,47,7.6,95,Epic Games,M,0.47
T476,Assetto Corsa,XOne,2016,Racing,505 Games,63,9,6.7,27,Kunos Simulazioni,E,0.02
T477,Nobunaga no Yabou: Tendou,PS3,2010,Strategy,Tecmo Koei,,,,,,,0.13
T478,SplashDown,PS2,2001,Racing,Atari,84,22,8.2,11,Rainbow Studios,E,0.7
T479,Twisted Metal: Small Brawl,PS,N/A,Action,Unknown,51,14,7.6,49,Incognito Inc.,T,0.18
T480,Desert Strike Advance,GBA,2002,Simulation,Electronic Arts,66,6,tbd,,BudCat,E,0.06
T481,SoulCalibur V,PS3,2012,Fighting,Namco Bandai Games,81,53,6.7,150,Project Soul,T,0.75
T482,TV Show King Party,Wii,2008,Puzzle,Ubisoft,,,tbd,,Gameloft,T,0.66
T483,Pet Zombies,3DS,N/A,Simulation,Majesco Entertainment,,,tbd,,1st Playable Productions,T,0.19
T484,Sniper: Ghost Warrior,PS3,2011,Shooter,City Interactive,53,17,6,34,City Interactive,M,0.79
T485,Crime Life: Gang Wars,XB,2005,Action,Konami Digital Entertainment,30,19,3.4,9,Hothouse Creations,M,0.05
T486,Animal Planet: Vet Life,DS,2009,Simulation,Activision,,,tbd,,Activision,E,0.11
T487,Overlord,PC,2007,Strategy,Codemasters,81,27,8.1,220,Triumph Studios,T,0.02
T488,Gummy Bears Mini Golf,DS,2010,Sports,Storm City Games,,,,,,,0.05
T489,Spider-Man: Web of Shadows,X360,2008,Action,Activision,68,57,8.6,87,Shaba Games,T,0.4
T490,NCAA Football 2000,PS,1999,Sports,Electronic Arts,,,,,,,0.95
T491,Terminator Salvation,PS3,2009,Shooter,Warner Bros. Interactive Entertainment,43,41,3.9,70,GRIN,T,0.53
T492,TimeSplitters 2,XB,2002,Shooter,Eidos Interactive,88,20,7.7,34,Free Radical Design,T,0.64
T493,Karaoke Revolution,X360,2009,Misc,Konami Digital Entertainment,62,5,tbd,,Blitz Games Studios,T,0.12
T494,MySims Racing,Wii,2009,Racing,Electronic Arts,68,22,7.4,5,EA Games,E,0.47
T495,Rogue Galaxy: Director's Cut,PS2,2007,Role-Playing,Sony Computer Entertainment,,,,,,,0.41
T496,The Legend of Heroes: Trails of Cold Steel II,PS3,2014,Role-Playing,Nippon Ichi Software,90,4,7.8,71,Falcom,T,0.15
T497,The Darkness,X360,2007,Shooter,Take-Two Interactive,82,63,8.1,196,Starbreeze,M,0.44
T498,Imagine: Family Doctor,DS,2009,Simulation,Ubisoft,,,tbd,,Wizarbox,E,0.3
T499,Ener-G: Dance Squad,DS,2008,Sports,Ubisoft,,,tbd,,Lexis Numerique,E,0.16
T500,Rainbow Islands: Revolution,PSP,2005,Action,Rising Star Games,,,,,,,0.01
T501,MotoGP 14 ,PS3,2014,Racing,Milestone S.r.l.,,,tbd,,Milestone S.r.l,E,0.11
T502,Petz Fantasy: Moonlight Magic,DS,2010,Simulation,Ubisoft,,,tbd,,Ubisoft,E,0.12
T503,Ragnarok: Hikari to Yami no Koujo,PSP,2011,Role-Playing,GungHo,,,,,,,0.07
T504,Tales of Rebirth,PSP,2008,Role-Playing,Namco Bandai Games,,,,,,,0.07
T505,PDC World Championship Darts: Pro Tour,X360,2010,Sports,O-Games,,,,,,,0.02
T506,Sailor Moon,SNES,1993,Action,Namco Bandai Games,,,,,,,0.22
T507,"Boku no Natsuyasumi 4: Seitouchi Shounen Tanteidan, Boku to Himitsu no Chizu",PSP,2009,Adventure,Sony Computer Entertainment,,,,,,,0.19
T508,Kidou Senshi Gundam: Giren no Yabou - Axis no Kyoui V,PS2,2009,Strategy,Namco Bandai Games,,,,,,,0.07
T509,Mario & Sonic at the Sochi 2014 Olympic Winter Games,WiiU,2013,Sports,Nintendo,,,,,,,0.78
T510,The Sims: Complete Collection,PC,2005,Simulation,Electronic Arts,,,,,,,0.02
T511,Card Fight!! Vanguard G: Stride to Victory!!,3DS,2016,Misc,FuRyu,,,,,,,0.04
T512,Vantage Master Portable,PSP,2008,Role-Playing,Falcom Corporation,,,,,,,0.02
T513,Ben 10 Ultimate Alien: Cosmic Destruction,PS2,2010,Platform,D3Publisher,,,tbd,,Papaya Studios,E10+,0.22
T514,Arslan: The Warriors of Legend,PS4,2015,Action,Tecmo Koei,69,43,6.6,23,Omega Force,T,0.09
T515,Atelier Sophie: The Alchemist of the Mysterious Book,PSV,2015,Role-Playing,Tecmo Koei,,,8,14,Gust,T,0.06
T516,Gundam Battle Tactics,PSP,2005,Action,Namco Bandai Games,,,,,,,0.07
T517,Suzumiya Haruhi no Gekidou,Wii,2009,Adventure,Kadokawa Shoten,,,,,,,0.07
T518,Tamagotchi no Narikiri Challenge,DS,2010,Action,Namco Bandai Games,,,,,,,0.17
T519,The Settlers: Rise of an Empire,PC,2007,Strategy,Ubisoft,66,19,7.7,44,Blue Byte,E10+,0.02
T520,WipEout HD Fury,PS3,2009,Racing,Sony Computer Entertainment,89,15,8.4,115,Studio Liverpool,E10+,0.07
T521,Bass Pro Shops: The Hunt,Wii,2010,Sports,XS Games,,,tbd,,Griffin International,T,0.23
T522,Walt Disney Pictures Presents: The Wild,GBA,2006,Platform,Disney Interactive Studios,,,,,,,0.13
T523,Digimon World 4,PS2,2005,Role-Playing,Atari,48,7,6.9,37,Bandai,E,0.15
T524,Kenka Banchou 2: Full Throttle,PS2,2007,Action,Spike,,,,,,,0.09
T525,Hyperdimension Neptunia Vs. Sega Hard Girls: Yume no Gattai Special,PSV,2015,Role-Playing,Compile Heart,,,,,,,0.03
T526,Plushees,DS,2008,Simulation,Destineer,,,tbd,,Big John Games,E,0.01
T527,Frogs And Flies,2600,1981,Action,Mattel Interactive,,,,,,,0.36
T528,Lord of Magna: Maiden Heaven,3DS,2014,Role-Playing,Marvelous Entertainment,68,16,7.8,36,Marvelous Inc.,T,0.06
T529,Road Trip,PS2,2002,Racing,Play It,80,4,9,41,Takara,E,0.09
T530,MechAssault,XB,2002,Simulation,Microsoft Game Studios,87,32,8,47,Day 1 Studios,T,1.13
T531,Ragnarok Odyssey,PS3,2014,Role-Playing,GungHo,,,,,,,0.04
T532,Romance of the Three Kingdoms XII,WiiU,2012,Strategy,Tecmo Koei,,,,,,,0.02
T533,Capcom Fighting Evolution,PS2,2004,Fighting,Capcom,57,33,4.8,5,Capcom,T,0.2
T534,Battlefield 1,PC,2016,Shooter,Electronic Arts,88,54,7.6,1137,EA DICE,M,0.38
T535,Senko no Ronde DUO,X360,2010,Fighting,G.Rev,,,,,,,0.03
T536,nail'd,PS3,2010,Racing,Deep Silver,66,36,6.2,13,Techland,E10+,0.12
T537,Teenage Mutant Ninja Turtles: Mutants in Manhattan,XOne,2016,Action,Activision,55,14,6,38,PlatinumGames,T,0.04
